"Number","day","ris_total","bts_total","age","gender","education","nation","week","ris_between","ris_within","bts_between","bts_within","ris_between_c","bts_between_c","ris_within_lag1","bts_within_lag1","ris_total_lag1","bts_total_lag1"
"K17",12,5,7,20,0,2,0,2,3.71428571428571,1.28571428571429,7.71428571428571,-0.714285714285714,-2.51896303207729,-3.17144583299995,1.28571428571429,0.285714285714286,5,8
"K17",13,3,7,20,0,2,0,2,3.71428571428571,-0.714285714285714,7.71428571428571,-0.714285714285714,-2.51896303207729,-3.17144583299995,1.28571428571429,-0.714285714285714,5,7
"K17",14,4,7,20,0,2,0,2,3.71428571428571,0.285714285714286,7.71428571428571,-0.714285714285714,-2.51896303207729,-3.17144583299995,-0.714285714285714,-0.714285714285714,3,7
"K2",1,8,13,24,1,3,0,1,4.42857142857143,3.57142857142857,11.2142857142857,1.78571428571429,-1.80467731779158,0.328554167000052,NA,NA,NA,NA
"K2",2,4,9,24,1,3,0,1,4.42857142857143,-0.428571428571429,11.2142857142857,-2.21428571428571,-1.80467731779158,0.328554167000052,3.57142857142857,1.78571428571429,8,13
"K2",3,3,8,24,1,3,0,1,4.42857142857143,-1.42857142857143,11.2142857142857,-3.21428571428571,-1.80467731779158,0.328554167000052,-0.428571428571429,-2.21428571428571,4,9
"K2",4,4,9,24,1,3,0,1,4.42857142857143,-0.428571428571429,11.2142857142857,-2.21428571428571,-1.80467731779158,0.328554167000052,-1.42857142857143,-3.21428571428571,3,8
"K2",5,4,11,24,1,3,0,1,4.42857142857143,-0.428571428571429,11.2142857142857,-0.214285714285714,-1.80467731779158,0.328554167000052,-0.428571428571429,-2.21428571428571,4,9
"K2",6,4,8,24,1,3,0,1,4.42857142857143,-0.428571428571429,11.2142857142857,-3.21428571428571,-1.80467731779158,0.328554167000052,-0.428571428571429,-0.214285714285714,4,11
"K2",7,3,11,24,1,3,0,1,4.42857142857143,-1.42857142857143,11.2142857142857,-0.214285714285714,-1.80467731779158,0.328554167000052,-0.428571428571429,-3.21428571428571,4,8
"K2",8,3,13,24,1,3,0,2,4.42857142857143,-1.42857142857143,11.2142857142857,1.78571428571429,-1.80467731779158,0.328554167000052,-1.42857142857143,-0.214285714285714,3,11
"K2",9,3,11,24,1,3,0,2,4.42857142857143,-1.42857142857143,11.2142857142857,-0.214285714285714,-1.80467731779158,0.328554167000052,-1.42857142857143,1.78571428571429,3,13
"K2",10,6,15,24,1,3,0,2,4.42857142857143,1.57142857142857,11.2142857142857,3.78571428571429,-1.80467731779158,0.328554167000052,-1.42857142857143,-0.214285714285714,3,11
"K2",11,5,16,24,1,3,0,2,4.42857142857143,0.571428571428571,11.2142857142857,4.78571428571429,-1.80467731779158,0.328554167000052,1.57142857142857,3.78571428571429,6,15
"K2",12,2,9,24,1,3,0,2,4.42857142857143,-2.42857142857143,11.2142857142857,-2.21428571428571,-1.80467731779158,0.328554167000052,0.571428571428571,4.78571428571429,5,16
"K2",13,7,8,24,1,3,0,2,4.42857142857143,2.57142857142857,11.2142857142857,-3.21428571428571,-1.80467731779158,0.328554167000052,-2.42857142857143,-2.21428571428571,2,9
"K2",14,6,16,24,1,3,0,2,4.42857142857143,1.57142857142857,11.2142857142857,4.78571428571429,-1.80467731779158,0.328554167000052,2.57142857142857,-3.21428571428571,7,8
"K3",1,10,5,23,1,3,0,1,9.07142857142857,0.928571428571429,6.5,-1.5,2.83817982506556,-4.38573154728566,NA,NA,NA,NA
"K3",2,10,6,23,1,3,0,1,9.07142857142857,0.928571428571429,6.5,-0.5,2.83817982506556,-4.38573154728566,0.928571428571429,-1.5,10,5
"K3",3,9,6,23,1,3,0,1,9.07142857142857,-0.0714285714285712,6.5,-0.5,2.83817982506556,-4.38573154728566,0.928571428571429,-0.5,10,6
"K3",4,10,6,23,1,3,0,1,9.07142857142857,0.928571428571429,6.5,-0.5,2.83817982506556,-4.38573154728566,-0.0714285714285712,-0.5,9,6
"K3",5,10,10,23,1,3,0,1,9.07142857142857,0.928571428571429,6.5,3.5,2.83817982506556,-4.38573154728566,0.928571428571429,-0.5,10,6
"K3",6,10,8,23,1,3,0,1,9.07142857142857,0.928571428571429,6.5,1.5,2.83817982506556,-4.38573154728566,0.928571428571429,3.5,10,10
"K3",7,8,4,23,1,3,0,1,9.07142857142857,-1.07142857142857,6.5,-2.5,2.83817982506556,-4.38573154728566,0.928571428571429,1.5,10,8
"K3",8,9,4,23,1,3,0,2,9.07142857142857,-0.0714285714285712,6.5,-2.5,2.83817982506556,-4.38573154728566,-1.07142857142857,-2.5,8,4
"K3",9,10,10,23,1,3,0,2,9.07142857142857,0.928571428571429,6.5,3.5,2.83817982506556,-4.38573154728566,-0.0714285714285712,-2.5,9,4
"K3",10,9,7,23,1,3,0,2,9.07142857142857,-0.0714285714285712,6.5,0.5,2.83817982506556,-4.38573154728566,0.928571428571429,3.5,10,10
"K3",11,2,9,23,1,3,0,2,9.07142857142857,-7.07142857142857,6.5,2.5,2.83817982506556,-4.38573154728566,-0.0714285714285712,0.5,9,7
"K3",12,9,5,23,1,3,0,2,9.07142857142857,-0.0714285714285712,6.5,-1.5,2.83817982506556,-4.38573154728566,-7.07142857142857,2.5,2,9
"K3",13,10,6,23,1,3,0,2,9.07142857142857,0.928571428571429,6.5,-0.5,2.83817982506556,-4.38573154728566,-0.0714285714285712,-1.5,9,5
"K3",14,11,5,23,1,3,0,2,9.07142857142857,1.92857142857143,6.5,-1.5,2.83817982506556,-4.38573154728566,0.928571428571429,-0.5,10,6
"K5",1,10,10,23,0,2,0,1,7.53846153846154,2.46153846153846,9.53846153846154,0.461538461538462,1.30521279209853,-1.34727000882412,NA,NA,NA,NA
"K5",2,8,9,23,0,2,0,1,7.53846153846154,0.461538461538462,9.53846153846154,-0.538461538461538,1.30521279209853,-1.34727000882412,2.46153846153846,0.461538461538462,10,10
"K5",3,NA,NA,23,0,2,0,1,7.53846153846154,NA,9.53846153846154,NA,1.30521279209853,-1.34727000882412,0.461538461538462,-0.538461538461538,8,9
"K5",4,10,9,23,0,2,0,1,7.53846153846154,2.46153846153846,9.53846153846154,-0.538461538461538,1.30521279209853,-1.34727000882412,NA,NA,NA,NA
"K5",5,8,9,23,0,2,0,1,7.53846153846154,0.461538461538462,9.53846153846154,-0.538461538461538,1.30521279209853,-1.34727000882412,2.46153846153846,-0.538461538461538,10,9
"K5",6,8,10,23,0,2,0,1,7.53846153846154,0.461538461538462,9.53846153846154,0.461538461538462,1.30521279209853,-1.34727000882412,0.461538461538462,-0.538461538461538,8,9
"K5",7,8,10,23,0,2,0,1,7.53846153846154,0.461538461538462,9.53846153846154,0.461538461538462,1.30521279209853,-1.34727000882412,0.461538461538462,0.461538461538462,8,10
"K5",8,6,11,23,0,2,0,2,7.53846153846154,-1.53846153846154,9.53846153846154,1.46153846153846,1.30521279209853,-1.34727000882412,0.461538461538462,0.461538461538462,8,10
"K5",9,2,8,23,0,2,0,2,7.53846153846154,-5.53846153846154,9.53846153846154,-1.53846153846154,1.30521279209853,-1.34727000882412,-1.53846153846154,1.46153846153846,6,11
"K5",10,8,10,23,0,2,0,2,7.53846153846154,0.461538461538462,9.53846153846154,0.461538461538462,1.30521279209853,-1.34727000882412,-5.53846153846154,-1.53846153846154,2,8
"K5",11,8,9,23,0,2,0,2,7.53846153846154,0.461538461538462,9.53846153846154,-0.538461538461538,1.30521279209853,-1.34727000882412,0.461538461538462,0.461538461538462,8,10
"K5",12,8,9,23,0,2,0,2,7.53846153846154,0.461538461538462,9.53846153846154,-0.538461538461538,1.30521279209853,-1.34727000882412,0.461538461538462,-0.538461538461538,8,9
"K5",13,6,10,23,0,2,0,2,7.53846153846154,-1.53846153846154,9.53846153846154,0.461538461538462,1.30521279209853,-1.34727000882412,0.461538461538462,-0.538461538461538,8,9
"K5",14,8,10,23,0,2,0,2,7.53846153846154,0.461538461538462,9.53846153846154,0.461538461538462,1.30521279209853,-1.34727000882412,-1.53846153846154,0.461538461538462,6,10
"K6",1,6,14,18,1,1,1,1,2.84615384615385,3.15384615384615,14.8461538461538,-0.846153846153847,-3.38709490020916,3.96042229886818,NA,NA,NA,NA
"K6",2,6,13,18,1,1,1,1,2.84615384615385,3.15384615384615,14.8461538461538,-1.84615384615385,-3.38709490020916,3.96042229886818,3.15384615384615,-0.846153846153847,6,14
"K6",3,5,13,18,1,1,1,1,2.84615384615385,2.15384615384615,14.8461538461538,-1.84615384615385,-3.38709490020916,3.96042229886818,3.15384615384615,-1.84615384615385,6,13
"K6",4,2,16,18,1,1,1,1,2.84615384615385,-0.846153846153846,14.8461538461538,1.15384615384615,-3.38709490020916,3.96042229886818,2.15384615384615,-1.84615384615385,5,13
"K6",5,2,14,18,1,1,1,1,2.84615384615385,-0.846153846153846,14.8461538461538,-0.846153846153847,-3.38709490020916,3.96042229886818,-0.846153846153846,1.15384615384615,2,16
"K6",6,2,15,18,1,1,1,1,2.84615384615385,-0.846153846153846,14.8461538461538,0.153846153846153,-3.38709490020916,3.96042229886818,-0.846153846153846,-0.846153846153847,2,14
"K6",7,2,14,18,1,1,1,1,2.84615384615385,-0.846153846153846,14.8461538461538,-0.846153846153847,-3.38709490020916,3.96042229886818,-0.846153846153846,0.153846153846153,2,15
"K6",8,NA,NA,18,1,1,1,2,2.84615384615385,NA,14.8461538461538,NA,-3.38709490020916,3.96042229886818,-0.846153846153846,-0.846153846153847,2,14
"K6",9,2,16,18,1,1,1,2,2.84615384615385,-0.846153846153846,14.8461538461538,1.15384615384615,-3.38709490020916,3.96042229886818,NA,NA,NA,NA
"K6",10,2,16,18,1,1,1,2,2.84615384615385,-0.846153846153846,14.8461538461538,1.15384615384615,-3.38709490020916,3.96042229886818,-0.846153846153846,1.15384615384615,2,16
"K6",11,2,14,18,1,1,1,2,2.84615384615385,-0.846153846153846,14.8461538461538,-0.846153846153847,-3.38709490020916,3.96042229886818,-0.846153846153846,1.15384615384615,2,16
"K6",12,2,17,18,1,1,1,2,2.84615384615385,-0.846153846153846,14.8461538461538,2.15384615384615,-3.38709490020916,3.96042229886818,-0.846153846153846,-0.846153846153847,2,14
"K6",13,2,15,18,1,1,1,2,2.84615384615385,-0.846153846153846,14.8461538461538,0.153846153846153,-3.38709490020916,3.96042229886818,-0.846153846153846,2.15384615384615,2,17
"K6",14,2,16,18,1,1,1,2,2.84615384615385,-0.846153846153846,14.8461538461538,1.15384615384615,-3.38709490020916,3.96042229886818,-0.846153846153846,0.153846153846153,2,15
"L11",1,12,9,21,1,2,0,1,10.2142857142857,1.78571428571429,8.42857142857143,0.571428571428571,3.98103696792271,-2.45716011871423,NA,NA,NA,NA
"L11",2,10,8,21,1,2,0,1,10.2142857142857,-0.214285714285714,8.42857142857143,-0.428571428571429,3.98103696792271,-2.45716011871423,1.78571428571429,0.571428571428571,12,9
"L11",3,12,7,21,1,2,0,1,10.2142857142857,1.78571428571429,8.42857142857143,-1.42857142857143,3.98103696792271,-2.45716011871423,-0.214285714285714,-0.428571428571429,10,8
"L11",4,12,8,21,1,2,0,1,10.2142857142857,1.78571428571429,8.42857142857143,-0.428571428571429,3.98103696792271,-2.45716011871423,1.78571428571429,-1.42857142857143,12,7
"L11",5,12,8,21,1,2,0,1,10.2142857142857,1.78571428571429,8.42857142857143,-0.428571428571429,3.98103696792271,-2.45716011871423,1.78571428571429,-0.428571428571429,12,8
"L11",6,8,9,21,1,2,0,1,10.2142857142857,-2.21428571428571,8.42857142857143,0.571428571428571,3.98103696792271,-2.45716011871423,1.78571428571429,-0.428571428571429,12,8
"L11",7,10,7,21,1,2,0,1,10.2142857142857,-0.214285714285714,8.42857142857143,-1.42857142857143,3.98103696792271,-2.45716011871423,-2.21428571428571,0.571428571428571,8,9
