UID	province	city	year	微博数	微博字数	消极感受	社会比较	强迫性思维	认知偏差	休息不耐受	词数	每句平均词数	字典覆盖率	数字比率	词长大于等于6的比率	词长大于等于4的比率	拉丁词比率	at用户数量	情感词数量	标签数量	url数量
河南 开封_2011	河南	开封	2011	413476	11772765	2.63499527018349e-06	5.0149909980911585e-06	1.1984978486963617e-05	5.0149909980911585e-06	2.465E-05	11764727	11764727	7.97298568849069e-05	0.010263986576144095	0	0	8.695484391605517e-05	0	3	8	0
河南 开封_2012	河南	开封	2012	358049	10264204	2.2421415376216725e-06	4.289314245884939e-06	8.578628491769878e-06	4.679251904601752e-06	1.97893E-05	10258050	1709675	6.541204224974532e-05	0.009229824381826955	0	0	0.00010401587046270978	0	0	5	0
河南 开封_2013	河南	开封	2013	125216	3458156	2.3146433597511294e-06	4.339956299533368e-06	7.811921339160062e-06	6.943930079253388e-06	2.14105E-05	3456256	3456256	7.782988297163173e-05	0.007417563976742463	0	0	0.0001999273201985038	0	0	12	0
河南 开封_2014	河南	开封	2014	123883	3776433	3.4454546105085838e-06	8.481119041251898e-06	7.4209791610954105e-06	6.360839280938924e-06	2.57084E-05	3773087	3773087	8.905174993314493e-05	0.010497240058339498	0	0	0.0002475426620165398	0	0	2	0
河南 开封_2015	河南	开封	2015	93753	2740465	2.5571402112855364e-06	4.018363189162986e-06	8.402032122795335e-06	8.036726378325972e-06	2.30143E-05	2737433	1368716.5	8.365501548348399e-05	0.008899213241018136	0	0	0.0002473119890057583	0	0	5	0
河南 开封_2016	河南	开封	2016	90783	2883707	1.7354645300552954e-06	3.1238361540995316e-06	9.371508462298596e-06	5.900579402188004e-06	2.01314E-05	2881073	2881073	7.184823154428923e-05	0.008285454759389991	0	0	0.000164522037449242	0	0	3	0
河南 开封_2017	河南	开封	2017	66857	2528655	1.582742409859852e-06	3.95685602464963e-06	1.582742409859852e-05	5.143912832044519e-06	2.65109E-05	2527259	2527259	8.942494615708164e-05	0.009271309351356548	0	0	8.23026053127123e-05	0	0	2	0
河南 开封_2018	河南	开封	2018	73000	3394594	1.1787698829009998e-06	2.6522322365272495e-06	2.4459475070195748e-05	4.420387060878749e-06	3.27109E-05	3393368	3393368	0.00010461582710746374	0.011775911130180988	0	0	6.925273062043373e-05	0	0	2	0
河南 开封_2019	河南	开封	2019	62792	2746986	1.0926398324036182e-06	2.549492942275109e-06	1.056218504656831e-05	5.4631991620180915e-06	1.96675E-05	2745644	2745644	7.21142289386388e-05	0.012708129677409016	0	0	0.0001387652587152595	0	0	2	0
河南 开封_2020	河南	开封	2020	58146	2839725	2.8184128319517826e-06	2.113809623963837e-06	7.750635287867402e-06	5.636825663903565e-06	1.83197E-05	2838477	2838477	6.447119353089702e-05	0.014306263534987249	0	0	0.0001204871485659387	0	0	0	0
河南 开封_2021	河南	开封	2021	39903	1683640	1.188639459501865e-06	1.188639459501865e-06	1.426367351402238e-05	3.565918378505595e-06	2.02069E-05	1682596	1682596	6.656380973210444e-05	0.014814607903501495	0	0	8.320476216513055e-05	0	0	4	0
河南 开封_2022	河南	开封	2022	26450	1116451	1.7923989736723476e-06	5.377196921017043e-06	1.165059332887026e-05	8.961994868361738e-06	2.77822E-05	1115823	85832.53846153847	9.58933450914706e-05	0.013435822706647917	0	0	6.363016356536835e-05	0	0	27	0
河南 开封_2023	河南	开封	2023	29492	1330996	2.2546795874838226e-06	7.515598624946075e-06	2.0292116287354405e-05	9.770278212429898e-06	3.98327E-05	1330566	1330566	0.00013152297593655633	0.012144455818050364	0	0	3.757799312473038e-05	0	0	0	0
河南 开封_2024	河南	开封	2024	46984	2103437	9.511132542863108e-07	8.560019288576796e-06	1.141335905143573e-05	6.6577927800041755e-06	2.75823E-05	2102799	1051399.5	8.702686276719744e-05	0.012152849606643337	0	0	3.9946756680025055e-05	0	0	1	0
河南 洛阳_2010	河南	洛阳	2010	155782	4076989	2.6998867274795697e-06	3.190775223384946e-06	1.5217543373066667e-05	8.590548678344086e-06	2.96988E-05	4074245	4074245	0.00010087758590855483	0.006141996860768069	0	0	9.989580891674409e-05	0	0	11	0
河南 洛阳_2011	河南	洛阳	2011	1263806	32537527	2.3069205185600522e-06	4.583082096872637e-06	1.1995986696512272e-05	6.797725794690287e-06	2.56837E-05	32510873	1625543.65	8.753994394429212e-05	0.008799240795533236	0	0	0.00011731459810384052	0	0	25	1
河南 洛阳_2012	河南	洛阳	2012	1175674	32569577	3.901861965457584e-06	4.823561642337329e-06	1.2166435734812625e-05	6.021771222280996e-06	2.69136E-05	32548563	32548563	9.112537472084405e-05	0.009376297196284826	0	0	8.980427185064975e-05	0	2	34	1
河南 洛阳_2013	河南	洛阳	2013	459274	12857003	3.112994784255064e-06	4.35819269795709e-06	1.439760087717967e-05	6.381639307722881e-06	2.82504E-05	12849363	1168123.9090909092	9.626936370308785e-05	0.008387886621305664	0	0	0.00011066696458026752	0	0	6	0
河南 洛阳_2014	河南	洛阳	2014	413653	11427847	2.5400911787625956e-06	4.467056900582495e-06	1.0247954066042195e-05	5.6057184634760725e-06	2.28608E-05	11416913	5708456.5	7.777934368073051e-05	0.00977103004989177	0	0	0.00020986408497638547	0	0	9	0
河南 洛阳_2015	河南	洛阳	2015	326519	8530406	2.4648309701081733e-06	4.812289036877862e-06	1.0446188397125115e-05	4.812289036877862e-06	2.25356E-05	8519854	8519854	7.887459104346155e-05	0.009065530935154522	0	0	0.00022664707634661345	0	0	10	0
河南 洛阳_2016	河南	洛阳	2016	330585	8754161	3.430695323035987e-06	4.002477876875318e-06	9.377233882965031e-06	5.14604298455398e-06	2.19565E-05	8744583	8744583	7.936341847289916e-05	0.009095573796943776	0	0	0.00019154715553617593	0	0	85	0
河南 洛阳_2017	河南	洛阳	2017	235558	6808432	2.6464501399972124e-06	4.704800248883933e-06	8.08637542776926e-06	6.322075334437785e-06	2.17597E-05	6801564	6801564	7.939350419991637e-05	0.009670275836557591	0	0	0.00022112561169754485	0	0	2	1
河南 洛阳_2018	河南	洛阳	2018	218613	6472658	2.7836070289170377e-06	3.4021863686763794e-06	1.5000548989164037e-05	6.649727902412923e-06	2.78361E-05	6466430	3233215	9.43333493132996e-05	0.00931101086689255	0	0	0.00020459511662540228	0	0	0	0
河南 洛阳_2019	河南	洛阳	2019	176615	5269631	1.8993709473359518e-06	4.368553178872689e-06	1.4625156294486828e-05	3.418867705204713e-06	2.43119E-05	5264901	5264901	8.148301364071233e-05	0.009180229599758855	0	0	0.0002700905487111723	0	0	10	0
河南 洛阳_2020	河南	洛阳	2020	152608	5189748	2.314003306710725e-06	3.2781713511735276e-06	1.774069201811556e-05	5.785008266776813e-06	2.91179E-05	5185818	648227.25	9.834514053520582e-05	0.01160646208563432	0	0	0.0001145431636821809	0	0	2	1
河南 洛阳_2021	河南	洛阳	2021	95688	2894343	6.915435632681104e-07	7.95275097758327e-06	2.4204024714383864e-05	1.0027381667387601e-05	4.28757E-05	2892081	2892081	0.00015248535570061835	0.011833347682862271	0	0	0.00013485099483728154	0	0	4	0
河南 洛阳_2022	河南	洛阳	2022	70174	2263834	3.536368008600447e-06	3.978414009675503e-06	1.723979404192718e-05	7.51478201827595e-06	3.22694E-05	2262208	1131104	0.0001122796842730642	0.010532188021614281	0	0	0.00011051150026876397	0	0	0	0
河南 洛阳_2023	河南	洛阳	2023	87874	3254075	2.4596244952773674e-06	3.996889804825722e-06	1.5680106157393215e-05	7.0714204239224306e-06	2.9208E-05	3252529	3252529	0.00010268932267783009	0.009885538299581649	0	0	7.440364098214036e-05	0	0	1	0
河南 洛阳_2024	河南	洛阳	2024	151090	6086913	1.6435768769113772e-06	5.259446006116407e-06	1.6435768769113772e-05	5.75251906918982e-06	2.90913E-05	6084291	6084291	9.729975111315353e-05	0.011174843543808145	0	0	7.10025210825715e-05	0	0	0	0
河南 漯河_2010	河南	漯河	2010	22956	707196	0	1.4146432552638875e-06	5.65857302105555e-06	1.13171460421111e-05	1.83904E-05	706892	706892	6.507358974213882e-05	0.0042708079876416765	0	0	8.912252508162491e-05	0	0	0	0
河南 漯河_2011	河南	漯河	2011	161275	5027977	2.9849326569343268e-06	5.372878782481788e-06	1.0546762054501288e-05	5.571874292944077e-06	2.44764E-05	5025239	386556.8461538461	7.959820418491539e-05	0.009226426842584004	0	0	8.676204256155777e-05	0	0	2	0
河南 漯河_2012	河南	漯河	2012	141660	4277673	3.74236178113031e-06	5.379645060374821e-06	8.888109230184487e-06	6.549133116978043e-06	2.45592E-05	4275375	610767.8571428572	8.560652574335584e-05	0.011250709002134316	0	0	8.794550185656229e-05	0	0	2	0
河南 漯河_2013	河南	漯河	2013	57962	1939854	2.0632254816599886e-06	9.800321037884947e-06	8.768708297054952e-06	1.0831933778714941e-05	3.14642E-05	1938712	1938712	0.00010728772504631942	0.009872533929743046	0	0	8.149740652556955e-05	0	0	1	0
河南 漯河_2014	河南	漯河	2014	49332	1703463	1.1749162431583159e-06	9.986788066845685e-06	1.0574246188424843e-05	5.874581215791579e-06	2.76105E-05	1702249	1702249	9.22309250879278e-05	0.011847267937886877	0	0	0.0001521516534890019	0	0	0	0
河南 漯河_2015	河南	漯河	2015	40788	1300802	1.5387645567127066e-06	6.924440505207179e-06	9.232587340276238e-06	5.385675948494473e-06	2.30815E-05	1299744	259948.8	8.078513922741709e-05	0.009182577492183076	0	0	0.0001269480759287983	0	0	1	0
河南 漯河_2016	河南	漯河	2016	43941	1462794	2.7363337232608887e-06	2.0522502924456667e-06	9.57716803141311e-06	8.209001169782667e-06	2.25748E-05	1461810	292362	8.072184483619623e-05	0.009687989547205176	0	0	8.072184483619623e-05	0	0	1	0
河南 漯河_2017	河南	漯河	2017	41694	1575290	1.270263884619391e-06	8.891847192335736e-06	6.98645136540665e-06	5.716187480787259e-06	2.28647E-05	1574476	1574476	7.621583307716345e-05	0.011682616946844537	0	0	6.414832617327923e-05	0	0	1	0
河南 漯河_2018	河南	漯河	2018	36164	1371215	1.459264982820803e-06	1.459264982820803e-05	8.755589896924817e-06	5.837059931283212e-06	3.06446E-05	1370553	456851	0.00011163377118579143	0.011323896266689431	0	0	9.77707538489938e-05	0	0	0	0
河南 漯河_2019	河南	漯河	2019	27681	1126308	2.6645161061116896e-06	6.217204247593942e-06	1.5987096636670137e-05	5.329032212223379e-06	3.01978E-05	1125908	1125908	0.00010213978406761475	0.013062346124194872	0	0	0.00012878494512873166	0	0	3	0
河南 漯河_2020	河南	漯河	2020	24665	1050192	1.905266346708938e-06	3.810532693417876e-06	6.6684322134812835e-06	2.8578995200634073e-06	1.52421E-05	1049722	1049722	5.430009088120474e-05	0.014943956590411556	0	0	0.00021815299669817342	0	0	0	0
河南 漯河_2021	河南	漯河	2021	20553	834005	2.399160293897136e-06	4.798320587794272e-06	1.4394961763382816e-05	7.197480881691408e-06	2.87899E-05	833625	833625	9.956515219673114e-05	0.01691048133153396	0	0	0.0001835357624831309	0	0	0	0
河南 漯河_2022	河南	漯河	2022	10418	509590	0	0	1.5702161402517057e-05	1.962770175314632e-06	1.76649E-05	509484	509484	5.4957564908809695e-05	0.015476442832355873	0	0	9.81385087657316e-05	0	0	0	0
河南 漯河_2023	河南	漯河	2023	17144	734950	2.722184716566127e-06	2.722184716566127e-06	9.527646507981446e-06	1.3610923582830636e-06	1.63331E-05	734704	734704	5.580478668960561e-05	0.015276900629369107	0	0	3.5388401315359654e-05	0	0	0	0
河南 漯河_2024	河南	漯河	2024	29668	1451916	6.889139959767423e-07	2.7556559839069692e-06	8.95588194769765e-06	1.3778279919534846e-06	1.37783E-05	1451560	1451560	4.546832373446499e-05	0.010783570779023947	0	0	3.58235277907906e-05	0	0	0	0
河南 南阳_2010	河南	南阳	2010	54182	1533381	2.610436132090679e-06	5.220872264181358e-06	1.631522582556674e-05	3.915654198136018e-06	2.80622E-05	1532311	510770.3333333333	9.397570075526444e-05	0.005455811516069518	0	0	0.00011159614464687651	0	0	16	0
河南 南阳_2011	河南	南阳	2011	390790	12855183	2.412826711330424e-06	4.592154063499839e-06	1.0663137401686067e-05	4.669987183220176e-06	2.23381E-05	12848001	12848001	7.409712997376013e-05	0.01002731864669064	0	0	7.495329429068382e-05	0	0	21	0
河南 南阳_2012	河南	南阳	2012	367745	11999344	4.2522834762267335e-06	7.170517234421551e-06	9.171591811469426e-06	4.919308335242692e-06	2.55137E-05	11993556	11993556	8.337810737699477e-05	0.011841775700217683	0	0	6.453465510979396e-05	0	0	9	2
河南 南阳_2013	河南	南阳	2013	139466	4566628	4.381725400774514e-06	8.763450801549028e-06	1.270700366224609e-05	4.819897940851965e-06	3.06721E-05	4564412	760735.3333333334	0.00010340871945827853	0.010178529019729156	0	0	0.00010844770366916921	0	0	2	0
河南 南阳_2014	河南	南阳	2014	128909	3658997	1.9154493302084145e-06	5.1990767534228394e-06	1.2039967218452892e-05	7.93543293943486e-06	2.70899E-05	3654495	3654495	9.413065279881352e-05	0.007978941002792452	0	0	0.00016336046430491766	0	0	6	0
河南 南阳_2015	河南	南阳	2015	93372	2844490	2.111696050917215e-06	3.167544076375823e-06	8.44678420366886e-06	5.983138810932109e-06	1.97092E-05	2841318	2841318	7.07418177057267e-05	0.007317026816428151	0	0	0.00015274601434967855	0	0	3	0
河南 南阳_2016	河南	南阳	2016	90206	2941455	4.763364554919722e-06	4.423124229568313e-06	8.165767808433809e-06	7.8255274830824e-06	2.51778E-05	2939099	101348.24137931035	8.676128296460923e-05	0.007616279682991284	0	0	0.00010275257825612543	0	0	4	0
河南 南阳_2017	河南	南阳	2017	65227	2377505	1.2625736553906213e-06	3.3668630810416568e-06	7.996299817473936e-06	4.6294367364322786e-06	1.72552E-05	2376099	2376099	5.93409618033592e-05	0.009361983654721457	0	0	8.080471394499977e-05	0	0	0	0
河南 南阳_2018	河南	南阳	2018	54666	1975886	3.038593171875997e-06	5.064321953126661e-06	1.2660804882816654e-05	5.064321953126661e-06	2.5828E-05	1974598	1974598	9.014493076565458e-05	0.00910615730391705	0	0	0.0001301530741953552	0	0	0	0
河南 南阳_2019	河南	南阳	2019	41356	1447730	2.7655020215819778e-06	2.7655020215819778e-06	1.5210261118700877e-05	6.913755053954944e-06	2.7655E-05	1446392	180799	9.471844423918274e-05	0.010499228424935978	0	0	0.00010578045232551065	0	0	0	1
河南 南阳_2020	河南	南阳	2020	42652	1317483	7.600487951326475e-07	3.8002439756632374e-06	1.6721073492918245e-05	8.360536746459122e-06	2.96419E-05	1315705	1315705	0.000105646782523438	0.010212775660197385	0	0	0.00015733010059245804	0	0	6	0
河南 南阳_2021	河南	南阳	2021	27357	868641	3.4567986587621205e-06	5.761331097936867e-06	2.304532439174747e-05	1.1522662195873735e-05	4.37861E-05	867855	173571	0.00015440367342470804	0.009653686387703015	0	0	0.00012674928415461108	0	0	2	0
河南 南阳_2022	河南	南阳	2022	17434	589826	5.0886269188364005e-06	1.696208972945467e-06	1.696208972945467e-05	1.0177253837672801e-05	3.39242E-05	589550	589550	0.00011534221016029175	0.011444321940463065	0	0	0.00011025358324145535	0	0	2	0
河南 南阳_2023	河南	南阳	2023	29873	1288141	0	3.1067743992469178e-06	9.320323197740754e-06	5.436855198682106e-06	1.7864E-05	1287509	1287509	6.05821007853149e-05	0.0129653462616572	0	0	5.4368551986821064e-05	0	0	0	0
河南 南阳_2024	河南	南阳	2024	60029	3142026	9.550399047506868e-07	4.775199523753434e-06	8.595359142756182e-06	2.8651197142520605e-06	1.71907E-05	3141230	3141230	5.5392314475539834e-05	0.013127660184068024	0	0	2.4512690888600963e-05	0	0	2	0
河南 平顶山_2010	河南	平顶山	2010	38578	968801	3.098715788886559e-06	6.197431577773118e-06	1.3427768418508423e-05	4.1316210518487454e-06	2.68555E-05	968143	161357.16666666666	8.676404208882365e-05	0.004753430020151982	0	0	0.00010122471577029426	0	0	90	0
河南 平顶山_2011	河南	平顶山	2011	270742	7701796	3.248691492040836e-06	5.847644685673505e-06	1.0655708093893942e-05	5.717697025991871e-06	2.54697E-05	7695406	7695406	8.758472262542093e-05	0.009585849011735053	0	0	0.00010928598179225372	0	0	10	0
河南 平顶山_2012	河南	平顶山	2012	237506	7693622	2.8612489351601976e-06	5.07221402142035e-06	9.364087424160646e-06	6.893008798340476e-06	2.41906E-05	7688950	7688950	8.375655973832577e-05	0.011286456538278958	0	0	0.0001028749048959871	0	0	7	0
河南 平顶山_2013	河南	平顶山	2013	90484	2958706	3.381620621393079e-06	7.439565367064774e-06	1.0483023926318545e-05	4.73426886995031e-06	2.60385E-05	2957162	109524.51851851853	8.893662234263797e-05	0.0088635658107334	0	0	9.671434977184206e-05	0	0	2	0
河南 平顶山_2014	河南	平顶山	2014	84301	2319917	3.453227969592601e-06	6.474802442986127e-06	1.3812911878370405e-05	7.338109435384277e-06	3.10791E-05	2316673	2316673	0.00010963998803456509	0.0101745045589084	0	0	0.00018776927084659768	0	0	1	0
河南 平顶山_2015	河南	平顶山	2015	60868	1514158	1.983985270893349e-06	8.597269507204511e-06	7.935941083573395e-06	7.274612659942279e-06	2.57918E-05	1512108	116316	9.126332246109405e-05	0.008253378726916331	0	0	0.00022881963457636623	0	0	2	0
河南 平顶山_2016	河南	平顶山	2016	62694	1657595	1.2080540966624486e-06	4.22818933831857e-06	8.45637867663714e-06	7.248324579974691e-06	2.11409E-05	1655555	78835.95238095238	7.97315703797216e-05	0.006364028981217779	0	0	0.00013651011292285667	0	0	2	0
河南 平顶山_2017	河南	平顶山	2017	46430	1362902	1.4686638536858323e-06	7.343319268429162e-06	1.1749310829486658e-05	6.608987341586245e-06	2.71703E-05	1361782	1361782	8.66511673674641e-05	0.00975780264388867	0	0	0.0001182274402217095	0	0	1	0
河南 平顶山_2018	河南	平顶山	2018	41112	1326259	2.263397616340524e-06	6.0357269769080635e-06	9.808056337475602e-06	1.1316988081702619e-05	2.94242E-05	1325441	1325441	0.0001063796879680046	0.008161057338651814	0	0	8.148231418825886e-05	0	0	0	2
河南 平顶山_2019	河南	平顶山	2019	33447	1012001	1.9776388376625497e-06	7.910555350650199e-06	9.888194188312748e-06	4.944097094156374e-06	2.47205E-05	1011307	1011307	8.701610885715218e-05	0.006265159837714957	0	0	0.00015821110701300396	0	0	1	0
河南 平顶山_2020	河南	平顶山	2020	25960	786760	2.5441278983977083e-06	6.360319745994271e-06	1.6536831339585102e-05	5.088255796795417e-06	3.05295E-05	786124	112303.42857142857	9.922098803751063e-05	0.007830825671268147	0	0	0.00016155212154825448	0	0	2	0
河南 平顶山_2021	河南	平顶山	2021	17416	584801	3.4225418876345275e-06	5.133812831451791e-06	1.5401438494355372e-05	1.7112709438172635e-05	4.10705E-05	584361	584361	0.0001505918430559192	0.008477636255670724	0	0	7.871846341559412e-05	0	0	20	0
河南 平顶山_2022	河南	平顶山	2022	14870	429789	4.6572171730226035e-06	6.985825759533906e-06	3.725773738418083e-05	6.985825759533906e-06	5.58866E-05	429441	429441	0.00018628868692090414	0.007861382588062155	0	0	7.684408335487296e-05	0	0	0	0
河南 平顶山_2023	河南	平顶山	2023	17851	490041	0	1.0209686542203782e-05	2.246131039284832e-05	6.125811925322269e-06	3.87968E-05	489731	18835.80769230769	0.00012864205043176764	0.008010520061013087	0	0	0.00010005492811359706	0	0	0	0
河南 平顶山_2024	河南	平顶山	2024	41246	1692987	2.9558601405215912e-06	4.729376224834546e-06	4.729376224834546e-06	4.729376224834546e-06	1.7144E-05	1691555	1691555	6.0890718894744774e-05	0.012313522173384843	0	0	7.271415945683114e-05	0	0	0	0
河南 濮阳_2010	河南	濮阳	2010	26381	717372	1.3949063599360574e-06	1.3949063599360574e-06	1.3949063599360575e-05	1.2554157239424518e-05	2.9293E-05	716894	716894	0.00010043325791539614	0.005507090309027555	0	0	9.345872611571585e-05	0	0	26	0
河南 濮阳_2011	河南	濮阳	2011	226821	6983381	2.8657224206814604e-06	7.021019930669577e-06	1.003002847238511e-05	6.447875446533286e-06	2.63646E-05	6979043	6979043	8.754781995181861e-05	0.011381789738220556	0	0	9.686141781903335e-05	0	0	28	0
